gene_name_unique	gene_name	gene_id	seqnames	start	end	strand	exonic_length	logFC	AveExpr	t	P.Value	adj.P.Val	B
Dbp	Dbp	ENSMUSG00000059824	chr7	45705088	45710203	+	2993	-1.14273937596225	5.91848726937854	-17.2820329009531	4.00955111963602e-29	5.35395361004998e-25	55.4880771153729
Ciart	Ciart	ENSMUSG00000038550	chr3	95878503	95882251	-	2261	-1.39195953230602	3.79484257412875	-15.662116562725	2.04564745122131e-26	1.36577652080791e-22	48.4907643632308
Nr1d2	Nr1d2	ENSMUSG00000021775	chr14	18204054	18239127	-	5409	-0.434911126467687	6.9983895988637	-14.0491735103617	1.41476216022222e-23	6.29710637514911e-20	43.1156973039695
Fmo2	Fmo2	ENSMUSG00000040170	chr1	162874317	162898726	-	5609	-1.72579380683885	1.10897704665536	-12.6742374471574	4.81086782198189e-21	1.60598795067311e-17	33.5224036008556
Hif3a	Hif3a	ENSMUSG00000004328	chr7	17031507	17062427	-	6710	-2.02651274084196	3.18806944821207	-12.0217531195093	8.25829879410969e-20	2.20546127595493e-16	33.688548660483
Mthfd1l	Mthfd1l	ENSMUSG00000040675	chr10	3973118	4167081	+	4435	-0.515303302997827	3.95941875605128	-11.704556252826	3.34366905945514e-19	7.44133549181742e-16	32.9734356074109
Tspan4	Tspan4	ENSMUSG00000025511	chr7	141475240	141493427	+	2178	-0.709216085582551	3.73067534130102	-11.5549467196806	6.48935346244439e-19	1.237890525486e-15	32.2161557377179
Cldn5	Cldn5	ENSMUSG00000041378	chr16	18776847	18778262	+	1416	0.751401443817952	5.18776833277451	10.4945122203486	7.55744531416507e-17	1.26143209100058e-13	27.9208584731784
Arntl	Arntl	ENSMUSG00000055116	chr7	113207465	113314126	+	7523	0.608732628157414	5.46801152800716	9.9747889712383	8.02222031667377e-16	1.1902300876505e-12	25.6146001000762
Bhlhe41	Bhlhe41	ENSMUSG00000030256	chr6	145858243	145865558	-	6720	-0.506673543862904	5.33289539347914	-9.74085442728258	2.33444953111245e-15	3.11719045889445e-12	24.5678910781267
Sphk2	Sphk2	ENSMUSG00000057342	chr7	45709467	45718002	-	4159	0.304967389908407	4.87215895484104	9.71626649920301	2.61218886909612e-15	3.17095981536731e-12	24.4523462389723
Lfng	Lfng	ENSMUSG00000029570	chr5	140607320	140615545	+	2505	-0.59687516407499	4.53516720319261	-9.64159887737781	3.67557197652111e-15	4.08999271687386e-12	24.1047958403502
Paqr5	Paqr5	ENSMUSG00000032278	chr9	61953481	62026856	-	3954	-0.738793034480636	2.64303316367777	-9.57465448314494	4.99324361607657e-15	5.12882938503619e-12	23.2312553147594
Ppp1r3c	Ppp1r3c	ENSMUSG00000067279	chr19	36731731	36736653	-	2725	0.482763181598841	5.35578560843816	9.5122901146442	6.64353725392727e-15	6.33651092512077e-12	23.543369965467
Sdc4	Sdc4	ENSMUSG00000017009	chr2	164424247	164443887	-	2547	-0.499115984717271	6.17302145268755	-9.24333520256896	2.27932938821344e-14	2.02905902138761e-11	22.3234913856384
Atp10a	Atp10a	ENSMUSG00000025324	chr7	58656166	58829420	+	5587	-0.518658387252386	4.55315344405491	-9.18492872138537	2.97970608686697e-14	2.48675096112091e-11	22.0690964217811
Nfil3	Nfil3	ENSMUSG00000056749	chr13	52967209	52981073	-	2026	0.653926076749088	3.19606442993386	9.09512507618919	4.49926596009014e-14	3.53404108029904e-11	21.4005558418769
Slc2a1	Slc2a1	ENSMUSG00000028645	chr4	119108711	119137983	+	3506	-0.490265662958145	6.98462751325315	-8.98736681634169	7.37814888526962e-14	5.47335678138918e-11	21.1698336148095
Plin4	Plin4	ENSMUSG00000002831	chr17	56100591	56109803	-	6350	-2.50495612087366	2.41613424805624	-8.97507189731222	7.80654502115033e-14	5.48635766670633e-11	20.5095471022707
Mfsd2a	Mfsd2a	ENSMUSG00000028655	chr4	122946850	122961188	-	2250	-0.532293087999173	4.56317108687667	-8.70133979977073	2.74283900435692e-13	1.79603746323735e-10	19.9100317453466
Nuak1	Nuak1	ENSMUSG00000020032	chr10	84370905	84440597	-	5625	0.513564320562714	6.35296475139559	8.69494109347675	2.82459273032161e-13	1.79603746323735e-10	19.8478828150946
Fam214a	Fam214a	ENSMUSG00000034858	chr9	74952884	75032468	+	6637	-0.482504850321659	6.22987586564321	-8.61137424419954	4.14499632191432e-13	2.51582435847827e-10	19.4731920792794
Gadd45a	Gadd45a	ENSMUSG00000036390	chr6	67035096	67037457	-	1764	0.824069360766213	2.41726619079509	8.57910816167914	4.80647790207533e-13	2.79047388810486e-10	18.8563093614468
Prag1	Prag1	ENSMUSG00000050271	chr8	36094828	36147787	+	9606	0.435993952106705	5.3568274431159	8.55979604527831	5.25182642728937e-13	2.92198492848313e-10	19.2610689598861
Prr5	Prr5	ENSMUSG00000036106	chr15	84669620	84703673	+	1917	-0.647767051916649	3.497237898134	-8.53672328039543	5.83826571607421e-13	3.11833448426956e-10	19.0791506463196
Ccdc190	Ccdc190	ENSMUSG00000070532	chr1	169928648	169934653	+	1734	0.529525939409821	3.88313912408478	8.52741381547556	6.09301339714503e-13	3.12923107277222e-10	19.0911388693732
